NDB_No,Shrt_Desc,Water_g,Energ_Kcal,Protein_g,Lipid_Tot_g,Ash_g,Carbohydrt_g,Fiber_TD_g,Sugar_Tot_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mg,Manganese_mg,Selenium_mcg,Vit_C_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,Panto_Acid_mg,Vit_B6_mg,Folate_Tot_mcg,Folic_Acid_mcg,Food_Folate_mcg,Folate_DFE_mcg,Choline_Tot_mg,Vit_B12_mcg,Vit_A_IU,Vit_A_RAE,Retinol_mcg,Alpha_Carot_mcg,Beta_Carot_mcg,Beta_Crypt_mcg,Lycopene_mcg,Lut_and_Zea_mcg,Vit_E_mg,Vit_D_mcg,Vit_D_IU,Vit_K_mcg,FA_Sat_g,FA_Mono_g,FA_Poly_g,Cholestrl_mg,GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
17017,"LAMB,DOM,LEG,SHANK HALF,LN,1/4""FAT,CHOIC,RAW",74.44,125,20.52,4.19,1.08,0,0,,6,1.82,27,195,290,61,3.89,0.124,0.024,23.4,0,0.14,0.25,6.19,0.7,0.17,23,0,23,23,,2.64,0,0,0,,,,,,0.2,,,,1.5,1.69,0.38,64,28.35,1 oz,453.6,1 lb,31
17019,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/4""FAT,CHOIC,RAW",60.3,272,16.94,22.11,0.89,0,0,,10,1.61,22,159,231,56,3.08,0.112,0.019,19.6,0,0.12,0.23,6.34,0.7,0.14,18,0,18,18,,2.48,0,0,0,,,,,,0.22,,,,9.73,9.08,1.73,72,28.35,1 oz,453.6,1 lb,23
17021,"LAMB,DOM,LEG,SIRLOIN HALF,LN,1/4""FAT,CHOIC,RAW",73.57,134,20.55,5.08,1.07,0,0,,7,1.83,27,189,284,64,3.77,0.132,0.024,23.4,0,0.14,0.25,6.33,0.74,0.17,24,0,24,24,,2.76,0,0,0,,,,,,0.24,,,,1.82,2.04,0.46,66,28.35,1 oz,453.6,1 lb,43
17023,"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,RAW",56.55,310,16.32,26.63,0.84,0,0,,15,1.61,21,152,214,56,2.53,0.105,0.018,18.9,0,0.11,0.21,6.47,0.63,0.13,17,0,17,17,,2.04,0,0,0,,,,,,0.18,,,,11.76,10.94,2.08,74,28.35,1 oz,95,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 120 g)",21
17026,"LAMB,DOM,LOIN,LN,1/4""FAT,CHOIC,RAW",72.55,143,20.88,5.94,1.06,0,0,,12,1.91,27,190,276,68,3.19,0.128,0.024,23.6,0,0.13,0.23,6.51,0.66,0.17,24,0,24,24,,2.21,0,0,0,,,,,,0.19,,,,2.13,2.39,0.54,66,28.35,1 oz,65,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 120 g)",46
17029,"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,RAW",50.8,372,14.52,34.39,0.74,0,0,,15,1.39,18,137,190,56,2.71,0.089,0.016,16.8,0,0.1,0.19,6.09,0.62,0.11,14,0,14,14,,2.09,0,0,0,,,,,,0.18,,,,15.16,14.13,2.69,76,28.35,1 oz,453.6,1 lb,27
17032,"LAMB,DOM,RIB,LN,1/4""FAT,CHOIC,RAW",70.44,169,19.98,9.23,1.01,0,0,,12,1.67,25,181,265,72,3.8,0.111,0.024,22.3,0,0.12,0.2,5.89,0.65,0.16,21,0,21,21,,2.38,0,0,0,,,,,,0.19,,,,3.3,3.71,0.84,66,28.35,1 oz,453.6,1 lb,57
17035,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,RAW",61.39,264,16.58,21.45,0.89,0,0,0,16,1.5,21,158,230,61,3.94,0.097,0.019,19.2,0,0.11,0.21,5.66,0.68,0.13,19,0,19,19,69.5,2.53,0,0,0,0,0,0,0,0,0.22,0.1,2,3.4,9.28,8.79,1.71,72,28.35,1 oz,453.6,1 lb,21
17039,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,RAW",72.99,144,19.55,6.76,1.04,0,0,0,15,1.66,24,184,274,70,4.77,0.109,0.024,22.2,0,0.12,0.22,5.45,0.71,0.16,23,0,23,23,82,2.78,0,0,0,0,0,0,0,0,0.22,0.1,2,3.4,2.42,2.72,0.62,66,28.35,1 oz,453.6,1 lb,39
17043,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,RAW",61.76,260,16.79,20.9,0.9,0,0,,14,1.56,21,159,238,60,3.43,0.102,0.019,19.3,0,0.11,0.22,6.09,0.69,0.13,19,0,19,19,,2.44,0,0,0,,,,,,0.21,,,,9.15,8.58,1.65,71,28.35,1 oz,133,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",17
17047,"LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,RAW",74.14,132,19.99,5.2,1.07,0,0,,12,1.74,25,186,287,69,4.15,0.116,0.024,22.7,0,0.12,0.23,6.0,0.72,0.15,24,0,24,24,,2.67,0,0,0,,,,,,0.22,,,,1.86,2.09,0.48,64,28.35,1 oz,101,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",37
17051,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,RAW",61.9,259,16.63,20.86,0.89,0,0,,17,1.48,21,160,229,62,4.28,0.096,0.02,19.2,0,0.11,0.2,5.43,0.67,0.14,19,0,19,19,,2.59,0,0,0,,,,,,0.22,,,,8.93,8.54,1.68,72,28.35,1 oz,453.6,1 lb,24
17055,"LAMB,DOM,SHLDR,BLADE,LN,1/4""FAT,CHOIC,RAW",72.36,151,19.29,7.63,1.03,0,0,,16,1.62,24,183,268,70,5.11,0.107,0.024,22,0,0.12,0.22,5.19,0.7,0.16,23,0,23,23,,2.83,0,0,0,,,,,,0.22,,,,2.73,3.07,0.7,67,28.35,1 oz,453.6,1 lb,40
17059,"LAMB,DOM,CUBED FOR STEW OR KABOB (LEG&SHLDR),LN,1/4""FAT,RAW",73.74,134,20.21,5.28,1.06,0,0,,9,1.77,26,189,284,65,4.15,0.121,0.024,22.8,0,0.13,0.24,5.95,0.71,0.16,23,0,23,23,,2.73,0,0,0,,,,,,0.22,,,,1.89,2.13,0.48,65,28.35,1 oz,453.6,1 lb,0
17070,"LAMB,NZ,IMP,FORE-SHANK,LN,RAW",74.49,122,22.05,3.77,1.02,0,0,0,7,1.37,20,170,309,82,4.28,0.086,0.009,7,0,0.101,0.103,4.465,0.467,0.101,,0,,,,2.21,10,3,3,0,0,0,0,0,0.18,0,1,,1.278,1.137,0.294,65,115,1 serving,,,43
17074,"LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN,RAW",74.35,126,21.1,4.64,1.08,0,0,0,11,1.64,24,198,350,64,3.16,0.119,0.008,3.2,0,0.175,0.173,5.241,0.553,0.137,,0,,,,1.64,9,3,3,0,0,0,0,0,0.14,0,1,,1.512,1.37,0.325,66,115,1 serving,,,27
17078,"LAMB,NZ,IMP,LOIN CHOP,LN,RAW",71.4,142,19.98,6.88,1.05,0,0,0,18,1.52,23,189,327,77,2.69,0.116,0.009,5.5,0,0.119,0.154,5.397,0.525,0.16,,0,,,,1.9,16,5,5,0,0,0,0,0,0.22,0,2,,2.764,2.009,0.416,66,115,1 serving,,,43
17082,"LAMB,NZ,IMP,RACK - PARTLY FRENCHED,LN,RAW",70.24,160,20.65,8.61,0.94,0,0,0,12,1.43,22,185,309,67,2.66,0.112,0.009,3.6,0,0.083,0.191,5.749,0.454,0.181,,0,,,,1.25,17,5,5,0,0,0,0,0,0.28,0,1,,2.782,2.036,0.426,64,115,1 serving,,,35
17086,"LAMB,NZ,IMP,SQUARE-CUT SHLDR,LN,RAW",72.51,154,19.72,8.3,0.98,0,0,0,12,1.12,20,175,307,73,3.57,0.092,0.008,5.3,0,0.099,0.164,3.463,0.279,0.14,,0,,,,2.3,14,4,4,0,0,0,0,0,0.4,0.2,7,,3.371,2.584,0.553,56,115,1 serving,,,42
17088,"VEAL,COMP OF RTL CUTS,LN&FAT,RAW",72.84,144,19.35,6.77,1.04,0,0,,15,0.83,24,203,315,82,3.06,0.109,0.028,8.4,0,0.08,0.27,7.5,1.31,0.41,13,0,13,13,,1.34,0,0,0,,,,,,0.26,,,,2.79,2.57,0.48,82,28.35,1 oz,453.6,1 lb,31
17090,"VEAL,COMP OF RTL CUTS,LN,RAW",75.91,112,20.2,2.87,1.08,0,0,,15,0.85,25,211,328,86,3.23,0.113,0.029,8.6,0,0.08,0.28,7.83,1.37,0.43,13,0,13,13,,1.4,0,0,0,,,,,,0.26,,,,0.86,0.92,0.3,83,28.35,1 oz,453.6,1 lb,35
17092,"VEAL,COMP OF RTL CUTS,FAT,RAW",24.77,638,6.02,67.83,0.43,0,0,,7,0.6,5,73,107,26,0.54,0.039,0.01,5.5,0,0.02,0.08,2.37,0.42,0.15,4,0,4,4,,0.43,0,0,0,,,,,,0.31,,,,32.92,28.44,3.28,73,28.35,1 oz,453.6,1 lb,0
17094,"VEAL,LEG (TOP RND),LN&FAT,RAW",74.8,117,20.98,3.08,1.12,0,0,0,5,0.79,26,220,367,63,2.3,0.108,0.029,9,0,0.08,0.27,9.42,1.07,0.46,14,0,14,14,89.5,1.04,0,0,0,0,0,0,0,0,0.3,0,0,3.9,1.18,1.12,0.24,78,28.35,1 oz,453.6,1 lb,0
17099,"VEAL,LEG (TOP RND),LN,RAW",75.82,107,21.28,1.76,1.14,0,0,,5,0.8,27,223,372,64,2.34,0.11,0.029,9.1,0,0.08,0.28,9.56,1.09,0.47,14,0,14,14,,1.05,0,0,0,,,,,,0.29,,,,0.53,0.56,0.18,78,28.35,1 oz,453.6,1 lb,2
17107,"VEAL,LOIN,LN,RAW",74.79,114,21.85,2.9,1.04,0,0,0,11,0.85,47,237,260,99,2.15,0.088,0.014,18,0,0.086,0.31,7.25,0.69,0.683,3,0,3,3,110.5,2.65,0,0,0,0,0,0,0,0,0.27,1.2,48,1.1,1.121,1.353,0.193,55,85,3 oz,1495,1 roast,40
17110,"VEAL,RIB,LN&FAT,RAW",71.15,162,18.86,9.01,0.97,0,0,,13,0.86,22,184,290,89,3.24,0.102,0.027,8.2,0,0.07,0.23,6.68,1.13,0.42,12,0,12,12,,1.29,0,0,0,,,,,,0.21,,,,3.71,3.43,0.63,82,28.35,1 oz,453.6,1 lb,35
17113,"VEAL,RIB,LN,RAW",75.18,120,19.97,3.89,1.02,0,0,,14,0.88,23,194,306,95,3.47,0.108,0.029,8.5,0,0.07,0.24,7.05,1.19,0.44,13,0,13,13,,1.36,0,0,0,,,,,,0.21,,,,1.17,1.25,0.4,83,28.35,1 oz,453.6,1 lb,40
17116,"VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,RAW",74.78,130,19.27,5.28,1.05,0,0,0,22,0.91,23,203,302,91,3.93,0.119,0.028,8.1,0,0.09,0.29,6.19,1.42,0.39,12,0,12,12,80.7,1.67,0,0,0,0,0,0,0,0,0.27,0,0,4.6,2.05,1.94,0.41,87,28.35,1 oz,453.6,1 lb,28
17119,"VEAL,SHLDR,WHL (ARM&BLD),LN,RAW",76.58,112,19.79,3.0,1.07,0,0,,22,0.9,24,208,311,92,4.06,0.121,0.029,8.3,0,0.09,0.29,6.15,1.45,0.4,11,0,11,11,,1.68,0,0,0,,,,,,0.26,,,,0.9,0.96,0.31,86,28.35,1 oz,453.6,1 lb,31
17122,"VEAL,SHLDR,ARM,LN&FAT,RAW",74.05,132,19.34,5.44,1.08,0,0,0,21,1,25,208,327,83,3.2,0.12,0.028,8.4,0,0.08,0.27,7.63,1.26,0.44,15,0,15,15,83,1.37,0,0,0,0,0,0,0,0,0.27,0,0,4.6,2.26,2.08,0.38,82,28.35,1 oz,304,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 385 g)",21
17125,"VEAL,SHLDR,ARM,LN,RAW",76.64,105,20.04,2.16,1.12,0,0,,22,1.02,26,215,339,86,3.34,0.124,0.029,8.6,0,0.08,0.28,7.91,1.3,0.46,16,0,16,16,,1.42,0,0,0,,,,,,0.27,,,,0.65,0.69,0.22,83,28.35,1 oz,289,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 385 g)",25
17131,"VEAL,SHLDR,BLADE CHOP,LN,RAW",76.29,110,19.6,2.88,1.01,0,0,0,23,1.26,33,209,203,92,3.38,0.083,0.012,15.8,0,0.109,0.43,4.61,1.05,0.466,3,0,3,3,99.1,2.88,0,0,0,0,0,0,0,0,0.26,1.2,47,1,1.113,1.361,0.171,60,85,3 oz,450,1 chop,30
17134,"VEAL,SIRLOIN,LN&FAT,RAW",71.85,152,19.07,7.81,1.04,0,0,0,11,0.78,24,209,329,76,2.55,0.11,0.027,8.5,0,0.08,0.3,8.44,1.36,0.49,13,0,13,13,82.3,1.27,0,0,0,0,0,0,0,0,0.25,0,0,4.6,3.35,3.04,0.51,78,28.35,1 oz,453.6,1 lb,25
17137,"VEAL,SIRLOIN,LN,RAW",75.94,110,20.2,2.59,1.09,0,0,,11,0.8,26,220,348,80,2.73,0.116,0.029,8.7,0,0.08,0.31,8.97,1.45,0.52,14,0,14,14,,1.34,0,0,0,,,,,,0.25,,,,0.78,0.83,0.27,79,28.35,1 oz,453.6,1 lb,31
17140,"VEAL,CUBED FOR STEW (LEG&SHLDR),LN,RAW",76.39,109,20.27,2.5,1.1,0,0,,17,0.88,25,213,331,83,3.48,0.118,0.029,8.8,0,0.09,0.29,7.4,1.25,0.45,13,0,13,13,,1.49,0,0,0,,,,,,0.27,,,,0.75,0.8,0.26,84,28.35,1 oz,453.6,1 lb,0
17142,"VEAL,GROUND,RAW",66.16,197,18.58,13.06,0.93,0,0,0,12,1.37,31,197,198,103,2.51,0.088,0.008,13.1,0,0.113,0.28,5.52,0.67,0.446,3,0,3,3,96.5,2.28,0,0,0,0,0,0,0,0,0.49,1.3,51,1.4,5.108,6.159,0.732,49,85,3 oz,28.35,1 oz,0
17224,"LAMB,GROUND,RAW",59.47,282,16.56,23.41,0.87,0,0,0,16,1.55,21,157,222,59,3.41,0.101,0.019,18.8,0,0.11,0.21,5.96,0.65,0.13,18,0,18,18,69.3,2.31,0,0,0,0,0,0,0,0,0.2,0.1,2,3.6,10.19,9.6,1.85,73,28.35,1 oz,113,4 oz,0
17226,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,RAW",63.17,243,17.54,18.66,0.92,0,0,,12,1.62,22,166,239,59,3.52,0.108,0.02,19.7,0,0.12,0.22,6.07,0.68,0.14,19,0,19,19,,2.44,0,0,0,,,,,,,,,,8.07,7.65,1.48,70,28.35,1 oz,453.6,1 lb,24
17228,"LAMB,DOM,FORESHANK,LN&FAT,1/8""FAT,CHOIC,RAW",67.01,201,18.91,13.38,0.95,0,0,,11,1.67,22,170,214,72,5.22,0.101,0.021,19.9,0,0.1,0.19,5.47,0.69,0.15,19,0,19,19,,2.34,0,0,0,,,,,,,,,,5.83,5.49,1.06,72,28.35,1 oz,453.6,1 lb,52
17230,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CHOIC,RAW",66.38,209,18.47,14.42,0.97,0,0,,8,1.7,24,175,258,57,3.43,0.116,0.021,21.3,0,0.13,0.24,6.25,0.7,0.15,20,0,20,20,,2.54,0,0,0,,,,,,,,,,6.21,5.91,1.15,68,28.35,1 oz,453.6,1 lb,22
17232,"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/8""FAT,CHOIC,RAW",68.73,185,18.99,11.5,1,0,0,,7,1.73,25,182,267,58,3.58,0.117,0.022,21.9,0,0.13,0.24,6.21,0.69,0.16,21,0,21,21,,2.54,0,0,0,,,,,,,,,,4.88,4.7,0.93,67,28.35,1 oz,453.6,1 lb,20
17234,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/8""FAT,CHOIC,RAW",61.32,261,17.21,20.8,0.9,0,0,,10,1.63,23,161,235,56,3.13,0.114,0.019,19.9,0,0.13,0.23,6.34,0.7,0.14,19,0,19,19,,2.5,0,0,0,,,,,,,,,,9.12,8.54,1.64,71,28.35,1 oz,453.6,1 lb,24
17236,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,RAW",59.55,279,17.18,22.75,0.88,0,0,,14,1.66,22,159,226,59,2.65,0.11,0.019,19.4,0,0.12,0.21,6.48,0.64,0.14,18,0,18,18,,2.07,0,0,0,,,,,,,,,,9.95,9.34,1.79,72,28.35,1 oz,79,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 102 g)",22
17239,"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,RAW",53.68,342,15.32,30.71,0.78,0,0,,14,1.43,19,143,201,58,2.87,0.092,0.017,17.7,0,0.1,0.19,6.06,0.62,0.12,15,0,15,15,,2.14,0,0,0,,,,,,,,,,13.43,12.6,2.42,74,28.35,1 oz,453.6,1 lb,29
17242,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,RAW",63.36,244,17.07,18.96,0.91,0,0,,16,1.53,21,163,237,63,4.12,0.1,0.02,19.7,0,0.11,0.21,5.62,0.68,0.14,19,0,19,19,,2.57,0,0,0,,,,,,,,,,8.1,7.76,1.52,71,28.35,1 oz,453.6,1 lb,22
17246,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RAW",63.3,244,17.19,18.94,0.92,0,0,,14,1.58,22,162,244,61,3.52,0.104,0.02,19.8,0,0.11,0.22,6.08,0.69,0.13,19,0,19,19,,2.47,0,0,0,,,,,,,,,,8.24,7.77,1.5,70,28.35,1 oz,84,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 102 g)",18
17249,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RSTD",57.07,267,22.93,18.75,1.23,0,0,,17,2.05,23,185,262,65,4.58,0.114,0.022,25.8,0,0.09,0.25,6.62,0.71,0.13,21,0,21,21,,2.56,0,0,0,,,,,,,,,,8.04,7.68,1.5,91,85,3 oz,284,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",18
17250,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,RAW",63.39,244,17.01,18.97,0.91,0,0,,17,1.5,21,163,234,63,4.4,0.098,0.02,19.6,0,0.11,0.21,5.4,0.68,0.14,20,0,20,20,,2.62,0,0,0,,,,,,,,,,8.04,7.76,1.54,71,28.35,1 oz,453.6,1 lb,25
17271,"VEAL,BREAST,WHL,BNLESS,LN&FAT,RAW",67.67,208,17.47,14.75,0.9,0,,,7,0.53,18,172,286,71,2.33,0.094,0.01,6.6,,,,,,,,,,,,,,,,,,,,,,,,,5.896,7.164,0.952,71,28.35,1 oz,453.6,1 lb,0
17276,"VEAL,SHANK (FORE&HIND),LN&FAT,RAW",76.92,113,19.15,3.48,1.04,0,,,20,0.76,21,191,314,84,3.99,0.074,0.009,7.9,,0.079,0.268,7.458,1.291,0.437,15,0,15,15,,1.36,,,,,,,,,,,,,1.06,1.257,0.363,75,28.35,1 oz,453.6,1 lb,29
17278,"VEAL,SHANK (FORE&HIND),LN,RAW",77.45,108,19.28,2.83,1.05,0,,,20,0.76,21,192,316,85,4.02,0.074,0.009,8,,0.08,0.27,7.6,1.3,0.44,15,0,15,15,,1.37,,,,,,,,,,,,,0.738,0.982,0.334,75,28.35,1 oz,453.6,1 lb,30
17363,"LAMB,NZ,IMP,CHUMP,BNLESS,LN,RAW",74.58,121,21.68,3.83,1.24,0,0,0,4,1.52,24,201,346,62,2.89,0.14,0.013,4.4,0,0.154,0.128,5.256,0.807,0.15,,,,,,2.06,15,5,5,0,0,0,0,0,0.32,0,1,,1.265,1.005,0.311,65,113,4 oz,,,23
17366,"LAMB,NZ,IMP,FLAP,BNLESS,LN,RAW",69.49,180,21.72,10.31,0.98,0,0,0,7,0.96,19,164,303,87,3.15,0.07,0.002,3.7,0,0.043,0.139,4.617,0.468,0.115,,,,,,2.14,30,9,9,0,0,0,0,0,0.37,0,1,,3.918,2.716,0.404,58,113,4 oz,,,32
17371,"LAMB,NZ,IMP,GROUND LAMB,RAW",69.29,193,20.33,12.41,0.86,0,0,0,4,1.04,18,156,281,57,2.75,0.09,0.007,4.7,0,0.059,0.176,5.011,0.156,0.132,,,,,,1.62,26,8,8,0,0,0,0,0,0.24,0,1,,4.848,2.977,0.483,63,113,4 oz,,,
17375,"LAMB,NZ,IMP,SWEETBREAD,RAW",85.78,72,11.0,3.16,1.35,0,0,0,2,0.54,14,310,302,39,0.98,0.06,0.01,8.6,0,0.054,0.067,1.342,0.723,0.0,,,,,,1.83,18,5,5,0,0,0,0,0,0.48,0.1,4,,1.602,1.122,0.234,160,113,4 oz,,,3
17379,"LAMB,NZ,IMP,TONGUE - SWISS CUT,RAW",66.5,225,14.27,18.61,0.77,0,0,0,6,1.25,15,142,207,77,1.55,0.152,0.018,5.4,0,0.1,0.293,3.078,0.44,0.097,,,,,,6.1,18,5,5,0,0,0,0,0,0.57,0.1,5,,5.896,6.404,1.041,88,113,4 oz,,,26
17381,"LAMB,NZ,IMP,TUNNEL-BONED LEG,CHUMP OFF,SHANK OFF,LN,RAW",74.43,121,20.93,4.09,1.14,0,0,0,4,1.4,24,197,344,60,3.26,0.123,0.011,3.6,0,0.14,0.201,5.234,0.677,0.225,,,,,,1.89,11,3,3,0,0,0,0,0,0.3,0,0,,1.37,1.272,0.333,64,113,4 oz,,,15
17383,"LAMB,NZ,IMP,SQUARE-CUT SHLDR CHOPS,LN,RAW",71.98,164,20.62,9.08,1,0,0,0,27,1.18,21,189,321,82,3.29,0.089,0.008,7.4,0,0.068,0.18,3.862,0.284,0.063,,,,,,2.52,21,6,6,0,0,0,0,0,0.39,0.1,5,,2.769,2.349,0.422,59,113,4 oz,,,40
17385,"LAMB,NZ,IMP,TENDERLOIN,LN,RAW",74.35,116,20.53,3.81,1.35,0,0,0,4,1.63,26,222,381,49,2.16,0.136,0.012,5,0,0.075,0.215,7.301,0.867,0.247,,,,,,1.88,5,1,1,0,0,0,0,0,0.41,0,1,,1.26,1.94,0.55,69,113,4 oz,,,1
17387,"LAMB,NZ,IMP,LOIN SADDLE,LN,RAW",73.5,131,20.86,5.32,1.04,0,0,0,7,1.54,24,193,356,75,2.54,0.116,0.009,4.2,0,0.118,0.136,5.918,0.445,0.175,,,,,,1.13,15,4,4,0,0,0,0,0,0.22,0,1,,1.96,1.549,0.351,66,113,4 oz,,,43
17389,"LAMB,NZ,IMP,LOIN,BNLESS,LN,RAW",74.54,120,21.5,3.77,1.17,0,0,0,4,1.55,26,217,368,60,2.1,0.127,0.01,2.9,0,0.072,0.162,6.356,0.545,0.176,,,,,,1.12,6,2,2,0,0,0,0,0,0.33,0,1,,1.187,0.923,0.272,66,113,4 oz,,,0
17392,"LAMB,NZ,IMP,NECK CHOPS,LN,RAW",72.43,151,19.84,7.97,1,0,0,0,23,1.24,20,175,323,81,3.48,0.087,0.007,4.8,0,0.08,0.145,4.297,0.337,0.121,,,,,,2.89,17,5,5,0,0,0,0,0,0.24,0,1,,3.12,2.172,0.38,71,113,4 oz,,,42
17395,"LAMB,NZ,IMP,NETTED SHLDR,ROLLED,BNLESS,LN,RAW",72.9,143,20.2,6.88,0.98,0,0,0,5,1.16,21,175,325,65,3.8,0.092,0.009,3.3,0,0.138,0.142,5.204,0.578,0.113,,,,,,2.38,16,5,5,0,0,0,0,0,0.21,0,2,,2.125,1.605,0.352,58,113,4 oz,,,23
17397,"LAMB,NZ,IMP,RACK - FULLY FRENCHED,LN,RAW",71.67,147,20.61,7.12,0.97,0,0,0,8,1.4,23,192,334,63,2.24,0.105,0.008,2.9,0,0.061,0.178,5.208,0.604,0.246,,,,,,1.05,17,5,5,0,0,0,0,0,0.32,0.1,4,,3.044,2.223,0.371,62,113,4 oz,,,30
17410,"LAMB,NZ,IMP,LOIN,BNLESS,LN & FAT,RAW",74.37,122,21.44,3.99,1.17,0,0,0,4,1.55,26,217,368,60,2.09,0.127,0.01,2.9,0,0.072,0.162,6.338,0.543,0.175,,,,,,1.12,6,2,2,0,0,0,0,0,0.34,0,1,,1.289,0.987,0.279,66,113,4 oz,,,0
17422,"LAMB,NZ,IMP,TUNNEL-BONED LG,CHUMP OFF,SHANK OFF,LN & FAT,RAW",74.43,121,20.93,4.09,1.14,0,,,4,1.4,24,197,344,60,3.26,0.123,0.011,3.6,,0.14,0.201,5.234,0.677,0.225,,,,,,1.89,11,3,3,,,,,,0.3,0,0,,1.37,1.272,0.333,64,113,4 oz,,,0
17426,"VEAL,LEG,TOP RND,CAP OFF,CUTLET,BNLESS,RAW",75.2,107,22.07,2.07,1.09,0,0,0,4,0.81,30,212,273,86,1.97,0.089,0.017,16,0,0.1,0.34,9.28,0.58,0.599,4,0,4,4,120,2.08,0,0,0,0,0,0,0,0,0.31,0.6,23,1.1,0.805,0.986,0.107,56,85,3 oz,55,1 cutlet,0
17428,"VEAL,SHANK,LN,RAW",77.96,94,19.77,1.64,0.98,0,0,0,11,1.19,33,212,163,109,3.42,0.103,0.01,13,0,0.084,0.39,5.37,0.66,0.403,3,0,3,3,99.9,1.92,0,0,0,0,0,0,0,0,0.15,0.7,27,0.9,0.639,0.758,0.104,62,85,3 oz,113,1 serving,51
17433,"VEAL,SEAM FAT ONLY,RAW",44.47,444,12.53,43.75,0.66,0,0,0,30,0.87,23,150,179,89,1.77,0.056,0.014,8,0,0.041,0.15,3.81,0.36,0.227,0,0,0,0,44.9,1.56,0,0,0,0,0,0,0,0,0.68,3.5,142,2.5,14.235,21.077,1.393,83,,,,,
17435,"VEAL,SHANK,LN & FAT,RAW",75.85,107,19.28,3.3,0.96,0,0,0,12,1.17,32,207,162,107,3.32,0.1,0.01,12.7,0,0.082,0.376,5.254,0.641,0.392,3,0,3,3,96.7,1.89,0,0,0,0,0,0,0,0,0.17,0.8,31,1,1.176,1.563,0.155,63,85,3 oz,113,1 serving,49
5685,"CHICKEN,SKN (DRUMSTICKS & THIGHS),W/ ADDED SOLN,RAW",50.37,386,11.11,37.9,0.6,0.01,0,0,7,0.51,7,88,101,139,0.62,0.03,0.006,10.8,0,0.035,0.06,2.655,,0.113,2,0,2,2,28.9,0.68,186,56,56,0,0,0,0,0,0.44,0.4,14,0,10.565,17.099,8.195,113,28.35,1 oz,,,0
17423,"LAMB,NZ,IMP,TENDERLOIN,LN & FAT,RAW",74.04,120,20.43,4.22,1.34,0.01,0,0,4,1.62,26,221,379,49,2.15,0.135,0.012,5,0,0.075,0.214,7.262,0.862,0.246,,,,,,1.87,6,2,2,0,0,0,0,0,0.41,0,1,,2.11,1.61,0.48,69,113,4 oz,,,0
5727,"TURKEY,RTL PARTS,BREAST,MEAT & SKN,W/ ADDED SOLN,RAW",72.76,144,20.79,6.75,1.13,0.03,0,0.01,9,0.43,23,171,221,126,1.07,0.043,0.005,20.8,0,0.045,0.148,9.171,0.894,0.756,7,0,7,7,61,0.4,50,15,15,0,0,0,0,3,0.1,0.3,13,0,1.24,3.04,2.47,64,85,3 oz,1171,1 breast,15
17128,"VEAL,SHLDR,BLADE CHOP,LN & FAT,RAW",72.6,148,18.72,7.61,0.97,0.03,0,0,23,1.22,32,202,198,91,3.18,0.08,0.012,14.9,0,0.101,0.397,4.491,0.971,0.437,3,0,3,3,92.7,2.73,0,0,0,0,0,0,0,0,0.3,1.5,60,1.2,2.701,3.642,0.313,62,85,3 oz,450,1 chop,22
