NDB_No,Shrt_Desc,Water_g,Energ_Kcal,Protein_g,Lipid_Tot_g,Ash_g,Carbohydrt_g,Fiber_TD_g,Sugar_Tot_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mg,Manganese_mg,Selenium_mcg,Vit_C_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,Panto_Acid_mg,Vit_B6_mg,Folate_Tot_mcg,Folic_Acid_mcg,Food_Folate_mcg,Folate_DFE_mcg,Choline_Tot_mg,Vit_B12_mcg,Vit_A_IU,Vit_A_RAE,Retinol_mcg,Alpha_Carot_mcg,Beta_Carot_mcg,Beta_Crypt_mcg,Lycopene_mcg,Lut_and_Zea_mcg,Vit_E_mg,Vit_D_mcg,Vit_D_IU,Vit_K_mcg,FA_Sat_g,FA_Mono_g,FA_Poly_g,Cholestrl_mg,GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
9231,"PASSION-FRUIT,(GRANADILLA),PURPLE,RAW",72.93,97,2.2,0.7,0.8,23.38,10.4,11.2,12,1.6,29,68,348,28,0.1,0.086,,0.6,30,0.0,0.13,1.5,,0.1,14,0,14,14,7.6,0.0,1272,64,0,0,743,41,0,0,0.02,0,0,0.7,0.059,0.086,0.411,0,236,1 cup,18,"1 fruit, without refuse",48
11356,"POTATOES,RUSSET,FLESH & SKN,BKD",74.45,97,2.63,0.13,1.35,21.44,2.3,1.08,18,1.07,30,71,550,14,0.35,0.107,0.228,0.5,8.3,0.067,0.048,1.348,0.38,0.354,26,0,26,26,15,0.0,10,1,0,0,6,0,0,19,0.07,0,0,2,0.032,0.003,0.054,0,299,"1 potato, large (3"" to 4-1/4"" dia.",173,"1 potato, medium (2-1/4"" to 3-1/4"" dia.)",0
15091,"SEA BASS,MXD SP,RAW",78.27,97,18.43,2.0,1.09,0,0,0,10,0.29,41,194,256,68,0.4,0.019,0.015,36.5,0,0.11,0.12,1.6,0.75,0.4,5,0,5,5,60.8,0.3,154,46,46,0,0,0,0,0,0.84,5.6,226,0.1,0.511,0.424,0.743,41,129,1 fillet,85,3 oz,0
1120,"YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ",75.3,99,3.98,1.15,0.93,18.64,0,18.64,138,0.06,13,109,177,53,0.67,0.079,0.064,2.8,0.6,0.034,0.162,0.086,0.446,0.037,9,0,9,9,15.2,0.43,40,11,11,0,2,0,0,0,0.02,0,1,0.1,0.742,0.316,0.033,5,170,"1 container,  (6 oz)",125,"1 container,  (4.4 oz)",0
1216,"YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ,FORT W/ VITAMIN D",75.3,99,3.98,1.15,0.93,18.64,0,18.64,138,0.06,13,109,177,53,0.67,0.079,0.064,2.8,0.6,0.034,0.162,0.086,0.446,0.037,9,0,9,9,15.2,0.43,40,11,11,0,2,0,0,0,0.02,1.3,52,0.1,0.742,0.316,0.033,5,170,"1 container,  (6 oz)",125,"1 container,  (4.4 oz)",0
15101,"SNAPPER,MIXED SPECIES,RAW",76.87,100,20.51,1.34,1.31,0,0,0,32,0.18,32,198,417,64,0.36,0.028,0.013,38.2,1.6,0.046,0.003,0.284,0.75,0.4,5,0,5,5,65,3.0,106,32,32,0,0,0,0,0,0.96,10.2,408,0.1,0.285,0.251,0.459,37,85,3 oz,218,1 fillet,0
1121,"YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ",74.48,102,4.37,1.08,1.02,19.05,0,19.05,152,0.07,15,119,195,58,0.74,0.08,0.065,3.1,0.7,0.037,0.178,0.095,0.489,0.04,9,0,9,9,14,0.47,36,10,10,0,2,0,0,0,0.02,0,1,0.1,0.697,0.297,0.031,4,170,"1 container,  (6 oz)",245,"1 cup,  (8 fl oz)",0
1217,"YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ,FORT W/ VITAMIN D",74.48,102,4.37,1.08,1.02,19.05,0,19.05,152,0.07,15,119,195,58,0.74,0.08,0.065,3.1,0.7,0.037,0.178,0.095,0.489,0.04,9,0,9,9,14,0.47,36,10,10,0,2,0,0,0,0.02,1.3,52,0.1,0.697,0.297,0.031,4,170,"1 container,  (6 oz)",245,"1 cup,  (8 fl oz)",0
1284,"YOGURT,GREEK,STRAWBERRY,LOWFAT",76.81,103,8.17,2.57,0.56,11.89,1,11.23,88,0.07,10,109,129,33,0.41,0.019,0.036,9.6,0.7,0.037,0.235,0.205,0.394,0.049,9,0,9,9,14,0.5,111,31,30,0,7,0,0,7,0.02,0,0,0,1.599,0.65,0.113,12,150,"1 container,  (5.3 oz)",,,0
15123,"TUNA,FRESH,SKIPJACK,RAW",70.58,103,22.0,1.01,1.3,0,0,,29,1.25,34,222,407,37,0.82,0.086,0.015,36.5,1,0.033,0.1,15.4,0.42,0.85,9,0,9,9,,1.9,52,16,16,,,,,,,,,,0.328,0.19,0.315,47,85,3 oz,198,.5 fillet,0
1122,"YOGURT,FRUIT,LOFAT,11 GRAMS PROT PER 8 OZ",74.1,105,4.86,1.41,1.03,18.6,0,,169,0.07,16,133,216,65,0.82,0.08,0.065,3.1,0.7,0.041,0.198,0.105,0.544,0.045,10,0,10,10,,0.52,60,,,,,,,,,,,,0.909,0.387,0.04,6,170,"1 container,  (6 oz)",113,".5 container,  (4 oz)",0
1186,"CHEESE,CREAM,FAT FREE",71.87,105,15.69,1.0,3.77,7.66,0,5.48,351,0.19,22,523,278,702,1.5,0.036,0.017,4.9,0,0.04,0.265,0.23,0.84,0.05,35,0,35,35,65.2,0.95,53,11,10,0,11,0,0,0,0.02,0,0,0.2,0.644,0.25,0.057,12,18,1 tbsp,,,0
15049,"MACKEREL,KING,RAW",75.85,105,20.28,2.0,1.28,0,0,,31,1.78,32,248,435,158,0.56,0.026,0.005,36.5,1.6,0.1,0.476,8.59,0.839,0.442,8,0,8,8,,15.6,727,218,218,,,,,,,,,,0.363,0.764,0.46,53,85,3 oz,198,.5 fillet,0
1294,"YOGURT,GREEK,FRUIT,WHL MILK",76.81,106,7.33,3.0,0.56,12.29,0,12,100,0,10,109,113,37,0.41,0.019,0.036,9.6,0,0.046,0.235,0.205,0.394,0.049,5,0,5,5,14.3,0.5,162,46,45,0,7,0,0,7,0.07,0,0,0.3,1.599,1.265,0.219,10,,,,,0
11248,"LENTILS,SPROUTED,RAW",67.34,106,8.96,0.55,1,22.14,,,25,3.21,37,173,322,11,1.51,0.352,0.506,0.6,16.5,0.228,0.128,1.128,0.578,0.19,100,0,100,100,,0.0,45,2,0,,,,,,,0,0,,0.057,0.104,0.219,0,77,1 cup,,,0
1109,"MILK,SHEEP,FLUID",80.7,108,5.98,7.0,0.96,5.36,0,,193,0.1,18,158,137,44,0.54,0.046,0.018,1.7,4.2,0.065,0.355,0.417,0.407,0.06,7,0,7,7,,0.71,147,44,44,,,,,,,,,,4.603,1.724,0.308,27,245,1 cup,980,1 quart,0
5117,"CHICKEN,ROASTING,LT MEAT,MEAT ONLY,RAW",74.3,109,22.2,1.63,1.1,0,0,0,11,0.89,25,223,252,51,0.66,0.038,0.017,17.8,0,0.066,0.089,10.217,0.854,0.55,4,0,4,4,,0.39,27,8,8,0,0,0,0,0,0.22,,,2.4,0.37,0.48,0.4,57,99,"1 unit,  (yield from 1 lb ready-to-cook chicken)",220,".5 chicken, bone and skin removed",43
10060,PORK  FRSH  LOIN  TENDERLOIN   LN ONLY  RAW,76.0,109,20.95,2.17,1.03,0,0,0,5,0.98,27,247,399,53,1.89,0.09,0.015,30.8,0,0.998,0.342,6.684,0.846,0.777,0,0,0,0,80.8,0.51,0,0,0,0,0,0,0,0,0.22,0.2,8,0,0.698,0.792,0.367,65,85,3 oz,453.6,1 lb,5
15127,"TUNA,FRESH,YELLOWFIN,RAW",74.03,109,24.4,0.49,1.64,0,0,0,4,0.77,35,278,441,45,0.37,0.036,0.011,90.6,0,0.118,0.115,18.475,0.28,0.933,2,0,2,2,65,2.08,60,18,18,0,0,0,0,0,0.24,1.7,69,0.1,0.172,0.116,0.147,39,28.35,"1 oz, boneless",16,"1 cubic inch, boneless",0
10130,"CANADIAN BACON,UNPREP",72.34,110,20.31,2.62,3.38,1.34,0,0.9,6,0.44,20,240,683,751,1.23,0.053,0.015,37.1,0,0.511,0.141,7.227,0.61,0.241,4,0,4,4,76.1,0.37,0,0,0,0,0,0,0,0,0.22,0.1,6,0,0.9,1.09,0.467,48,85,3 oz,57,"2 slices,  (6 per 6-oz pkg.)",0
15274,"FISH,TROUT,BROOK,RAW,NEW YORK STATE",75.67,110,21.23,2.73,1.32,0,,,25,0.38,28,246,417,45,0.55,0.045,0.018,,,0.137,0.101,5.293,,0.273,,,,,,2.77,,,,,,,,,,,,,0.595,0.815,0.772,60,149,1 filet,332,1 fish,53
5113,"CHICKEN,ROASTING,MEAT ONLY,RAW",74.94,111,20.33,2.7,1.07,0,0,0,10,1.03,23,198,238,75,1.19,0.05,0.018,16.9,0,0.069,0.134,7.875,1.032,0.42,7,0,7,7,,0.36,45,13,13,0,0,0,0,0,0.22,,,2.4,0.67,0.83,0.67,65,85,3 oz,209,"1 unit,  (yield from 1 lb ready-to-cook chicken)",49
5167,"TURKEY,WHL,MEAT ONLY,RAW",75.37,112,22.64,1.93,1.04,0.14,0,0.07,11,0.86,27,190,235,118,1.84,0.079,0.012,22.6,0,0.05,0.192,8.1,0.844,0.652,7,0,7,7,60.2,1.24,30,9,9,0,0,0,0,0,0.09,0.2,8,0,0.459,0.477,0.411,67,85,3 oz,5002,1 bird,41
5662,"GROUND TURKEY,FAT FREE,RAW",74.66,112,23.57,1.95,1.15,0,0,0,3,0.77,29,227,295,51,1.76,0.058,0.006,22.1,0,0.062,0.105,9.708,0.88,0.857,8,0,8,8,47.9,0.51,25,7,7,0,0,0,0,0,0.07,0.4,14,0,0.487,0.512,0.594,55,85,"1 patty,  (cooked from 4 oz raw)",28.35,1 oz,0
5119,"CHICKEN,ROASTING,DK MEAT,MEAT ONLY,RAW",75.48,113,18.74,3.61,1.04,0,0,0,9,1.15,21,178,227,95,1.65,0.059,0.02,13.5,0,0.072,0.173,5.878,1.183,0.32,9,0,9,9,,0.34,60,18,18,0,0,0,0,0,0.21,,,2.4,0.93,1.12,0.9,72,113,"1 unit,  (yield from 1 lb ready-to-cook chicken)",258,".5 chicken, bone and skin removed",53
10963,"PORK,LEG SIRLOIN TIP RST,BNLESS,LN & FAT,RAW",75.88,113,22.88,1.71,1.11,0,0,0,5,0.8,25,232,399,50,2.05,0.067,0.009,26.4,0,0.654,0.357,7.183,0.9,0.689,0,0,0,0,79.9,0.53,0,0,0,0,0,0,0,0,0.08,,,0,0.524,0.687,0.323,62,85,3 oz,765,1 piece,0
17385,"LAMB,NZ,IMP,TENDERLOIN,LN,RAW",74.35,116,20.53,3.81,1.35,0,0,0,4,1.63,26,222,381,49,2.16,0.136,0.012,5,0,0.075,0.215,7.301,0.867,0.247,,,,,,1.88,5,1,1,0,0,0,0,0,0.41,0,1,,1.26,1.94,0.55,69,113,4 oz,,,1
13000,"BEEF,GRASS-FED,STRIP STEAKS,LN,RAW",73.42,117,23.07,2.69,1.69,0,0,0,9,1.85,23,212,342,55,3.61,0.068,0.009,21.1,0,0.052,0.124,6.703,0.678,0.651,13,0,13,13,65.1,1.27,0,0,0,0,0,0,0,0,0.22,,,0.9,1.032,0.995,0.108,55,85,3 oz,214,1 steak,34
11601,"YAM,RAW",69.6,118,1.53,0.17,0.82,27.88,4.1,0.5,17,0.54,21,55,816,9,0.24,0.178,0.397,0.7,17.1,0.112,0.032,0.552,0.314,0.293,23,0,23,23,16.5,0.0,138,7,0,0,83,0,0,0,0.35,0,0,2.3,0.037,0.006,0.076,0,150,"1 cup, cubes",,,14
15115,"TROUT,RAINBOW,WILD,RAW",71.87,119,20.48,3.46,1.31,0,0,,67,0.7,31,271,481,31,1.08,0.109,0.158,12.6,2.4,0.123,0.105,5.384,0.928,0.406,12,0,12,12,,4.45,62,19,19,,,,,,,,,,0.722,1.129,1.237,59,85,3 oz,159,1 fillet,0
15234,"CATFISH,CHANNEL,FARMED,RAW",79.06,119,15.23,5.94,1.05,0,0,0,8,0.23,19,204,302,98,0.48,0.032,0.015,8.2,0,0.02,0.083,2.105,0.67,0.154,10,0,10,10,65,2.88,1,0,0,0,0,0,0,0,0.81,0.2,9,2.1,1.31,2.573,1.119,55,85,3 oz,159,1 fillet,0
10014,"PORK,FRSH,LEG (HAM),RUMP HALF,LN,RAW",74.78,120,21.81,2.93,1.12,0,0,0,12,0.67,22,235,359,76,1.85,0.08,0.01,21.2,0,0.545,0.34,6.042,0.658,0.557,0,0,0,0,75,0.36,7,2,2,0,0,0,0,0,0.16,0.3,11,0,0.947,1.148,0.615,62,85,3 oz,453.6,1 lb,25
10218,"PORK,FRSH,LOIN,TENDERLOIN,LN&FAT,RAW",74.97,120,20.65,3.53,1.01,0,0,0,6,0.97,27,243,393,52,1.87,0.089,0.014,30.3,0,0.982,0.337,6.61,0.837,0.765,0,0,0,0,79.7,0.52,2,0,0,0,0,0,0,0,0.22,0.3,10,0,1.181,1.355,0.562,65,85,3 oz,505,"1 roast,  (Yield from 1 raw roast, with refuse, weighing 504g)",5
15079,"SALMON,CHUM,RAW",75.38,120,20.14,3.77,1.18,0,0,,11,0.55,22,283,429,50,0.47,0.055,0.015,36.5,0,0.08,0.18,7.0,0.75,0.4,4,0,4,4,,3.0,99,30,30,,,,,,1.09,,,,0.84,1.541,0.898,74,85,3 oz,198,.5 fillet,0
17389,"LAMB,NZ,IMP,LOIN,BNLESS,LN,RAW",74.54,120,21.5,3.77,1.17,0,0,0,4,1.55,26,217,368,60,2.1,0.127,0.01,2.9,0,0.072,0.162,6.356,0.545,0.176,,,,,,1.12,6,2,2,0,0,0,0,0,0.33,0,1,,1.187,0.923,0.272,66,113,4 oz,,,0
17423,"LAMB,NZ,IMP,TENDERLOIN,LN & FAT,RAW",74.04,120,20.43,4.22,1.34,0.01,0,0,4,1.62,26,221,379,49,2.15,0.135,0.012,5,0,0.075,0.214,7.262,0.862,0.246,,,,,,1.87,6,2,2,0,0,0,0,0,0.41,0,1,,2.11,1.61,0.48,69,113,4 oz,,,0
10214,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BNLESS,LN,RAW",74.3,121,22.81,2.59,1.3,0,0,0,9,0.56,23,251,354,63,1.72,0.069,0.011,37.4,0,0.61,0.256,7.348,0.728,0.611,0,0,0,0,78.4,0.49,7,2,2,0,0,0,0,0,0.17,0.4,16,0,0.906,1.099,0.413,63,85,3 oz,210,1 chop,7
10973,"PORK,GROUND,96% LN / 4% FAT,RAW",73.62,121,21.1,4.0,1.07,0.21,0,0,15,0.86,19,190,310,67,1.93,0.033,0.01,34.8,0,0.414,0.368,7.914,0.646,0.668,2,0,2,2,71.7,0.64,0,0,0,0,0,0,0,0,0.29,0.1,4,0,1.42,1.89,0.66,59,113,4 oz,,,0
17363,"LAMB,NZ,IMP,CHUMP,BNLESS,LN,RAW",74.58,121,21.68,3.83,1.24,0,0,0,4,1.52,24,201,346,62,2.89,0.14,0.013,4.4,0,0.154,0.128,5.256,0.807,0.15,,,,,,2.06,15,5,5,0,0,0,0,0,0.32,0,1,,1.265,1.005,0.311,65,113,4 oz,,,23
9277,"PLANTAINS,RAW",65.28,122,1.3,0.37,1.17,31.89,2.3,15,3,0.6,37,34,499,4,0.14,0.081,,1.5,18.4,0.052,0.054,0.686,0.26,0.299,22,0,22,22,13.5,0.0,1127,56,0,438,457,0,0,30,0.14,0,0,0.7,0.143,0.032,0.069,0,148,"1 cup, sliced",179,1 medium,35
17410,"LAMB,NZ,IMP,LOIN,BNLESS,LN & FAT,RAW",74.37,122,21.44,3.99,1.17,0,0,0,4,1.55,26,217,368,60,2.09,0.127,0.01,2.9,0,0.072,0.162,6.338,0.543,0.175,,,,,,1.12,6,2,2,0,0,0,0,0,0.34,0,1,,1.289,0.987,0.279,66,113,4 oz,,,0
10094,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BNLESS,LN,RAW",72.38,123,23.75,3.09,1.14,0,0,0,6,0.48,26,221,386,87,1.42,0.048,0,46.9,0,0.69,0.203,8.21,0.7,0.363,0,0,0,0,63.1,0.41,4,1,1,0,0,0,0,0,0.18,0.6,23,0,0.801,0.958,0.287,56,114,4 oz,170,1 chop,16
13647,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",73.17,123,21.64,4.09,1.13,0,0,0,12,2.64,25,236,399,73,6.86,0.074,0.013,24.1,0,0.09,0.212,4.618,0.795,0.583,3,0,3,3,73.5,2.76,6,2,2,0,0,0,0,0,0.18,0,1,1.5,1.653,2.086,0.296,65,85,3 oz,1027,1 steak,7
11316,"PEAS,MATURE SEEDS,SPROUTED,RAW",62.27,124,8.8,0.68,1.14,27.11,,,36,2.26,56,165,381,20,1.05,0.272,0.438,0.6,10.4,0.225,0.155,3.088,1.029,0.265,144,0,144,144,,0.0,166,,,,,,,,,0,0,,0.124,0.061,0.326,0,120,1 cup,,,0
17074,"LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN,RAW",74.35,126,21.1,4.64,1.08,0,0,0,11,1.64,24,198,350,64,3.16,0.119,0.008,3.2,0,0.175,0.173,5.241,0.553,0.137,,0,,,,1.64,9,3,3,0,0,0,0,0,0.14,0,1,,1.512,1.37,0.325,66,115,1 serving,,,27
1266,"CHEESE,SWISS,NONFAT OR FAT FREE",63.6,127,28.4,0.0,4.5,3.4,0,1.33,961,0.17,36,605,111,1000,3.9,0.027,,12.7,0,0.02,0.36,0.09,,0.08,6,0,6,6,15.4,1.68,152,40,39,0,13,0,0,0,0.07,0.1,4,0.5,0.0,0.0,0.0,18,28,1 serving,,,0
9265,"PERSIMMONS,NATIVE,RAW",64.4,127,0.8,0.4,0.9,33.5,,,27,2.5,,26,310,1,,,,,66,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0,25,"1 fruit, without refuse",,,18
10040,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,RAW",73.62,127,21.99,3.71,1.01,0,0,0,18,0.65,26,220,362,58,1.86,0.066,0.008,36,0,0.51,0.198,6.934,0.732,0.742,0,0,0,0,58.5,0.5,0,0,0,0,0,0,0,0,0.13,0.4,14,0,1.098,1.346,0.415,69,85,3 oz,178,"1 chop, without refuse (Yield from 1 raw chop, with refuse, weighing 259g)",31
10066,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,RAW",72.93,127,22.41,3.42,1.01,0,0,0,5,0.51,27,234,387,49,1.59,0.057,0.008,34.5,0,0.693,0.19,8.265,0.746,0.756,0,0,0,0,59.6,0.51,0,0,0,0,0,0,0,0,0.13,0.3,13,0,1.208,1.546,0.366,66,85,3 oz,185,1 chop,17
10958,"PORK,SHLDR BREAST,BNLESS,LN & FAT,RAW",74.37,127,22.54,3.4,1.07,0,0,0,7,0.89,26,229,378,54,1.95,0.076,0.014,25.8,0,0.645,0.465,9.602,0.982,0.722,0,0,0,0,88.9,0.87,0,0,0,0,0,0,0,0,0.08,,,0,1.074,1.473,0.488,60,85,3 oz,430,1 piece,0
15083,"SALMON,PINK,RAW",75.52,127,20.5,4.4,1.52,0,0,0,7,0.38,27,261,366,75,0.39,0.063,0.011,31.4,0,0.08,0.105,7.995,1.03,0.611,4,0,4,4,94.6,4.15,117,35,35,0,0,0,0,0,0.4,10.9,435,0.4,0.81,1.348,0.811,46,85,3 oz,159,.5 fillet,0
10056,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BONE-IN,LN,RAW",73.98,129,21.65,4.02,1,0,0,0,12,0.85,25,219,353,59,2.05,0.092,0.013,30.9,0,0.517,0.292,6.344,0.875,0.803,0,0,0,0,83.5,0.53,0,0,0,0,0,0,0,0,0.24,0.4,16,0,,1.537,0.424,69,85,3 oz,453.6,1 lb,33
15001,"ANCHOVY,EUROPEAN,RAW",73.37,131,20.35,4.84,1.44,0,0,0,147,3.25,41,174,383,104,1.72,0.211,0.07,36.5,0,0.055,0.256,14.024,0.645,0.143,9,0,9,9,,0.62,50,15,15,0,0,0,0,0,0.57,,,0.1,1.282,1.182,1.637,60,85,3 oz,,,0
15085,"FISH,SALMON,SOCKEYE,RAW",72.54,131,22.25,4.69,1.26,0,0,0,9,0.43,30,257,367,78,0.46,0.064,0.011,29.8,0,0.132,0.207,8.507,1.07,0.731,6,0,6,6,94.6,4.69,162,49,49,0,0,0,0,0,0.83,14.1,563,0.1,0.814,1.371,1.115,51,28.35,"1 oz, boneless",198,.5 fillet,0
17387,"LAMB,NZ,IMP,LOIN SADDLE,LN,RAW",73.5,131,20.86,5.32,1.04,0,0,0,7,1.54,24,193,356,75,2.54,0.116,0.009,4.2,0,0.118,0.136,5.918,0.445,0.175,,,,,,1.13,15,4,4,0,0,0,0,0,0.22,0,1,,1.96,1.549,0.351,66,113,4 oz,,,43
10225,"PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN,RAW",73.28,132,22.39,4.06,1.01,0,0,0,5,0.54,26,225,374,49,1.8,0.058,0.007,27.7,0,0.443,0.187,5.745,0.745,0.755,0,0,0,0,59.5,0.51,0,0,0,0,0,0,0,0,0.13,0.4,16,0,1.248,1.595,0.409,63,85,3 oz,2195,1 roast,16
13595,"BEEF,BRISKET,FLAT HALF,BNLESS LN,0"" FAT,ALL GRDS,RAW",72.7,132,21.47,5.11,1.03,0,0,0,13,2.06,24,222,362,83,5.21,0.07,0.002,24.6,0,0.075,0.165,6.353,0.725,0.622,3,0,3,3,63.7,1.81,6,2,2,0,0,0,0,0,0.14,0.1,4,1.5,1.844,2.728,0.253,67,85,3 oz,1855,1 piece,10
10210,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BNLESS,LN&FAT,RAW",73.16,133,22.49,4.05,1.28,0,0,0,9,0.55,22,247,354,63,1.7,0.069,0.011,36.7,0,0.6,0.252,7.239,0.721,0.6,0,0,0,0,77.3,0.49,8,3,3,0,0,0,0,0,0.18,0.4,18,0,1.393,1.722,0.708,63,85,3 oz,210,1 chop,6
15130,"WHITEFISH,MXD SP,RAW",72.77,134,19.09,5.86,1.12,0,0,0,26,0.37,33,270,317,51,0.99,0.072,0.067,12.6,0,0.14,0.12,3.0,0.75,0.3,15,0,15,15,65,1.0,120,36,36,0,0,0,0,0,0.2,12,478,0.1,0.906,1.996,2.149,60,85,3 oz,198,1 fillet,0
17059,"LAMB,DOM,CUBED FOR STEW OR KABOB (LEG&SHLDR),LN,1/4""FAT,RAW",73.74,134,20.21,5.28,1.06,0,0,,9,1.77,26,189,284,65,4.15,0.121,0.024,22.8,0,0.13,0.24,5.95,0.71,0.16,23,0,23,23,,2.73,0,0,0,,,,,,0.22,,,,1.89,2.13,0.48,65,28.35,1 oz,453.6,1 lb,0
5141,"DUCK,DOMESTICATED,MEAT ONLY,RAW",73.77,135,18.28,5.95,1.06,0.94,0,0,11,2.4,19,203,271,74,1.9,0.253,0.019,13.9,5.8,0.36,0.45,5.3,1.6,0.34,25,0,25,25,53.6,0.4,79,24,24,0,0,0,0,0,0.7,0.1,3,2.8,2.32,1.54,0.75,77,137,"1 unit,  (yield from 1 lb ready-to-cook duck)",303,.5 duck,66
10010,"PORK,FRSH,LEG (HAM),WHL,LN,RAW",72.9,136,20.48,5.41,1.05,0,0,0,6,1.01,25,229,369,55,2.27,0.075,0.029,35.4,0.9,0.875,0.228,5.338,0.805,0.5,9,0,9,9,72.3,0.71,6,2,2,0,0,0,0,0,0.17,0.6,23,0,1.87,2.44,0.58,68,28.35,1 oz,453.6,1 lb,35
10048,"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BONE-IN,LN,RAW",72.4,136,21.79,4.8,1.01,0,0,0,24,0.61,25,216,359,60,1.97,0.068,0.009,38.3,0,0.484,0.186,6.685,0.725,0.735,0,0,0,0,57.9,0.5,0,0,0,0,0,0,0,0,0.13,0.5,19,0,1.617,1.999,0.524,56,85,3 oz,86,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",40
5129,"CHICKEN,STEWING,LT MEAT,MEAT ONLY,RAW",73.24,137,23.1,4.21,1.1,0,0,0,11,0.92,26,231,261,53,0.6,0.067,0.018,17.8,1.8,0.132,0.123,9.915,0.887,0.57,4,0,4,4,,0.4,70,21,21,0,0,0,0,0,0.23,,,2.4,0.97,1.25,1.04,47,89,"1 unit,  (yield from 1 lb ready-to-cook chicken)",130,".5 chicken, bone and skin removed",44
1037,"CHEESE,RICOTTA,PART SKIM MILK",74.41,138,11.39,7.91,1.15,5.14,0,0.31,272,0.44,15,183,125,99,1.34,0.034,0.01,16.7,0,0.021,0.185,0.078,0.242,0.02,13,0,13,13,16.3,0.29,384,107,105,0,20,0,0,0,0.07,0.1,6,0.7,4.927,2.314,0.26,31,124,.5 cup,28.35,1 oz,0
5285,"TURKEY,DICED,LT&DK MEAT,SEASONED",71.7,138,18.7,6.0,2.6,1,0,,1,1.8,17,240,310,850,2.02,0.063,0.013,26.1,0,0.04,0.11,4.8,0.589,0.28,5,0,5,5,,0.24,0,0,0,,,,,,,,,,1.75,1.98,1.53,55,28.35,1 oz,227,.5 lb,0
5664,"GROUND TURKEY,FAT FREE,PATTIES,BRLD",68.4,138,28.99,2.48,1.29,0,0,0,6,0.78,35,264,339,59,2.19,0.061,0.006,28,0,0.067,0.145,10.707,0.9,0.908,7,0,7,7,58.9,0.67,25,8,8,0,0,0,0,0,0.09,0.2,8,0,0.673,0.713,0.759,65,85,1 patty,28.35,1 oz,0
15051,"MACKEREL,SPANISH,RAW",71.67,139,19.29,6.3,1.27,0,0,0,11,0.44,33,205,446,59,0.49,0.055,0.014,36.5,1.6,0.13,0.17,2.3,0.75,0.4,1,0,1,1,50.5,2.4,130,39,39,0,0,0,0,0,0.69,7.3,292,0.1,1.828,1.53,1.739,76,85,3 oz,187,1 fillet,0
15240,"TROUT,RAINBOW,FARMED,RAW",73.8,141,19.94,6.18,1.21,0,0,0,25,0.31,25,226,377,51,0.45,0.046,0.011,23.6,2.9,0.12,0.09,5.567,1.667,0.34,11,0,11,11,65,4.3,280,84,84,0,0,0,0,0,2.34,15.9,635,0.1,1.383,1.979,1.507,59,79,1 fillet,85,3 oz,0
15076,"SALMON,ATLANTIC,WILD,RAW",68.5,142,19.84,6.34,2.54,0,0,,12,0.8,29,200,490,44,0.64,0.25,0.016,36.5,0,0.226,0.38,7.86,1.664,0.818,25,0,25,25,,3.18,40,12,12,,,,,,,,,,0.981,2.103,2.539,55,85,3 oz,198,.5 fillet,0
17078,"LAMB,NZ,IMP,LOIN CHOP,LN,RAW",71.4,142,19.98,6.88,1.05,0,0,0,18,1.52,23,189,327,77,2.69,0.116,0.009,5.5,0,0.119,0.154,5.397,0.525,0.16,,0,,,,1.9,16,5,5,0,0,0,0,0,0.22,0,2,,2.764,2.009,0.416,66,115,1 serving,,,43
1123,"EGG,WHL,RAW,FRSH",76.15,143,12.56,9.51,1.06,0.72,0,0.37,56,1.75,12,198,138,142,1.29,0.072,0.028,30.7,0,0.04,0.457,0.075,1.533,0.17,47,0,47,47,293.8,0.89,540,160,160,0,0,9,0,503,1.05,2,82,0.3,3.126,3.658,1.911,372,50,1 large,56,1 extra large,12
5165,"TURKEY,WHL,MEAT & SKN,RAW",72.69,143,21.64,5.64,0.98,0.13,0,0.07,11,0.86,25,183,224,112,1.78,0.077,0.012,21.3,0,0.048,0.185,7.631,0.811,0.599,7,0,7,7,58,1.22,56,17,17,0,0,0,0,0,0.09,0.3,12,0,1.461,1.826,1.466,72,85,3 oz,5002,1 bird,29
